Name,EA2BX4 (eV),Part1,EPart1 (eV),Part2,EPart2 (eV),Part3,EPart3 (eV),Ef (eV),Efa (eV/atom),A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint
RbCsCuI4,-6335.263461,CuI2,-3272.696084,RbI,-1488.800176,CsI,-1573.613349,-0.153852,-0.021978857,Rb,Cs,Cu,I,I,I,I,37,55,29,53,53,53,53,48,78,35,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.385,0.214,0.214,0.214,0.214,1.53,1.87,8.96,4.93,4.93,4.93,4.93,3,3.3,1.6,1.3,1.3,1.3,1.3,4.1771,3.8939,7.7264,10.4513,10.4513,10.4513,10.4513,85.468,132.905,63.546,126.904,126.904,126.904,126.904,312.79,301.7,1357.75,386.65,386.65,386.65,386.65
RbCsFeI4,-5516.488206,FeI2,-2454.443159,RbI,-1488.800176,CsI,-1573.613349,0.368478,0.052639714,Rb,Cs,Fe,I,I,I,I,37,55,26,53,53,53,53,48,78,30,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.449,0.214,0.214,0.214,0.214,1.53,1.87,7.87,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.9024,10.4513,10.4513,10.4513,10.4513,85.468,132.905,55.845,126.904,126.904,126.904,126.904,312.79,301.7,1808.15,386.65,386.65,386.65,386.65
RbCsMgI4,-6348.072825,MgI2,-3285.211736,RbI,-1488.800176,CsI,-1573.613349,-0.447564,-0.063937714,Rb,Cs,Mg,I,I,I,I,37,55,12,53,53,53,53,48,78,12,74,74,74,74,5,6,3,5,5,5,5,0.363,0.242,1.023,0.214,0.214,0.214,0.214,1.53,1.87,1.74,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.6462,10.4513,10.4513,10.4513,10.4513,85.468,132.905,24.305,126.904,126.904,126.904,126.904,312.79,301.7,923.15,386.65,386.65,386.65,386.65
RbCsMnI4,-5279.137359,MnI2,-2216.543633,RbI,-1488.800176,CsI,-1573.613349,-0.180201397,-0.025743057,Rb,Cs,Mn,I,I,I,I,37,55,25,53,53,53,53,48,78,30,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.479,0.214,0.214,0.214,0.214,1.53,1.87,7.44,4.93,4.93,4.93,4.93,3,3.3,1.8,1.3,1.3,1.3,1.3,4.1771,3.8939,7.434,10.4513,10.4513,10.4513,10.4513,85.468,132.905,54.938,126.904,126.904,126.904,126.904,312.79,301.7,1519.15,386.65,386.65,386.65,386.65
RbCsNiI4,-6016.819848,NiI2,-2954.262689,RbI,-1488.800176,CsI,-1573.613349,-0.143634422,-0.020519203,Rb,Cs,Ni,I,I,I,I,37,55,28,53,53,53,53,48,78,31,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.444,0.214,0.214,0.214,0.214,1.53,1.87,8.91,4.93,4.93,4.93,4.93,3,3.3,1.6,1.3,1.3,1.3,1.3,4.1771,3.8939,7.6398,10.4513,10.4513,10.4513,10.4513,85.468,132.905,58.693,126.904,126.904,126.904,126.904,312.79,301.7,1726.15,386.65,386.65,386.65,386.65
Li2BaF2ClBr,-3648.951359,BaF2,-2357.260047,LiCl,-627.3825355,LiBr,-669.167853,4.8590765,0.694153786,Li,Li,Ba,F,F,Cl,Br,3,3,56,9,9,17,35,4,4,81,10,10,18,45,2,2,6,2,2,3,4,3.582,3.582,0.204,0.824,0.824,0.479,0.474,0.534,0.534,3.59,0.0017,0.0017,0.00321,3.12,2.1,2.1,2.8,0.57,0.57,0.97,1.1,5.3917,5.3917,5.2117,17.4228,17.4228,12.9676,11.8138,6.941,6.941,137.327,18.998,18.998,35.453,79.904,453.85,453.85,1002.15,53.63,53.63,172.31,266.05
Li2ZnF2ClBr,-4657.29666,ZnF2,-3358.75788,LiCl,-627.3825355,LiBr,-669.167853,-1.9883915,-0.284055929,Li,Li,Zn,F,F,Cl,Br,3,3,30,9,9,17,35,4,4,35,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.388,0.824,0.824,0.479,0.474,0.534,0.534,7.13,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.5,0.57,0.57,0.97,1.1,5.3917,5.3917,9.3942,17.4228,17.4228,12.9676,11.8138,6.941,6.941,65.38,18.998,18.998,35.453,79.904,453.85,453.85,692.88,53.63,53.63,172.31,266.05
Li2CaF2ClBr,-3624.240526,CaF2,-2332.857575,LiCl,-627.3825355,LiBr,-669.167853,5.1674375,0.738205357,Li,Li,Ca,F,F,Cl,Br,3,3,20,9,9,17,35,4,4,20,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.647,0.824,0.824,0.479,0.474,0.534,0.534,1.54,0.0017,0.0017,0.00321,3.12,2.1,2.1,2.2,0.57,0.57,0.97,1.1,5.3917,5.3917,6.1132,17.4228,17.4228,12.9676,11.8138,6.941,6.941,40.078,18.998,18.998,35.453,79.904,453.85,453.85,1112.15,53.63,53.63,172.31,266.05
Li2CdF2ClBr,-4084.015915,CdF2,-2790.679533,LiCl,-627.3825355,LiBr,-669.167853,3.2140065,0.459143786,Li,Li,Cd,F,F,Cl,Br,3,3,48,9,9,17,35,4,4,64,10,10,18,45,2,2,5,2,2,3,4,3.582,3.582,0.232,0.824,0.824,0.479,0.474,0.534,0.534,8.69,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,8.9938,17.4228,17.4228,12.9676,11.8138,6.941,6.941,112.411,18.998,18.998,35.453,79.904,453.85,453.85,594.33,53.63,53.63,172.31,266.05
Li2CoF2ClBr,-3712.028948,CoF2,-2421.23658,LiCl,-627.3825355,LiBr,-669.167853,5.7580205,0.822574357,Li,Li,Co,F,F,Cl,Br,3,3,27,9,9,17,35,4,4,32,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.421,0.824,0.824,0.479,0.474,0.534,0.534,8.86,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.881,17.4228,17.4228,12.9676,11.8138,6.941,6.941,58.933,18.998,18.998,35.453,79.904,453.85,453.85,1768.15,53.63,53.63,172.31,266.05
Li2CrF2ClBr,-5012.441781,CrF2,-3719.85196,LiCl,-627.3825355,LiBr,-669.167853,3.9605675,0.565795357,Li,Li,Cr,F,F,Cl,Br,3,3,24,9,9,17,35,4,4,28,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.449,0.824,0.824,0.479,0.474,0.534,0.534,7.15,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.9,0.57,0.57,0.97,1.1,5.3917,5.3917,6.7665,17.4228,17.4228,12.9676,11.8138,6.941,6.941,51.996,18.998,18.998,35.453,79.904,453.85,453.85,2130.15,53.63,53.63,172.31,266.05
Li2CuF2ClBr,-4294.479265,CuF2,-3002.812611,LiCl,-627.3825355,LiBr,-669.167853,4.883734044,0.697676292,Li,Li,Cu,F,F,Cl,Br,3,3,29,9,9,17,35,4,4,35,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.385,0.824,0.824,0.479,0.474,0.534,0.534,8.96,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.6,0.57,0.57,0.97,1.1,5.3917,5.3917,7.7264,17.4228,17.4228,12.9676,11.8138,6.941,6.941,63.546,18.998,18.998,35.453,79.904,453.85,453.85,1357.75,53.63,53.63,172.31,266.05
Li2FeF2ClBr,-3474.495919,FeF2,-2184.565941,LiCl,-627.3825355,LiBr,-669.167853,6.6204105,0.945772929,Li,Li,Fe,F,F,Cl,Br,3,3,26,9,9,17,35,4,4,30,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.449,0.824,0.824,0.479,0.474,0.534,0.534,7.87,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.9024,17.4228,17.4228,12.9676,11.8138,6.941,6.941,55.845,18.998,18.998,35.453,79.904,453.85,453.85,1808.15,53.63,53.63,172.31,266.05
Li2MgF2ClBr,-4308.127275,MgF2,-3016.874707,LiCl,-627.3825355,LiBr,-669.167853,5.2978205,0.7568315,Li,Li,Mg,F,F,Cl,Br,3,3,12,9,9,17,35,4,4,12,10,10,18,45,2,2,3,2,2,3,4,3.582,3.582,1.023,0.824,0.824,0.479,0.474,0.534,0.534,1.74,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.7,0.57,0.57,0.97,1.1,5.3917,5.3917,7.6462,17.4228,17.4228,12.9676,11.8138,6.941,6.941,24.305,18.998,18.998,35.453,79.904,453.85,453.85,923.15,53.63,53.63,172.31,266.05
Li2MnF2ClBr,-3238.093575,MnF2,-1944.093168,LiCl,-627.3825355,LiBr,-669.167853,2.549981204,0.364283029,Li,Li,Mn,F,F,Cl,Br,3,3,25,9,9,17,35,4,4,30,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.479,0.824,0.824,0.479,0.474,0.534,0.534,7.44,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.8,0.57,0.57,0.97,1.1,5.3917,5.3917,7.434,17.4228,17.4228,12.9676,11.8138,6.941,6.941,54.938,18.998,18.998,35.453,79.904,453.85,453.85,1519.15,53.63,53.63,172.31,266.05
Li2NiF2ClBr,-3975.45236,NiF2,-2684.365845,LiCl,-627.3825355,LiBr,-669.167853,5.463873024,0.780553289,Li,Li,Ni,F,F,Cl,Br,3,3,28,9,9,17,35,4,4,31,10,10,18,45,2,2,4,2,2,3,4,3.582,3.582,0.444,0.824,0.824,0.479,0.474,0.534,0.534,8.91,0.0017,0.0017,0.00321,3.12,2.1,2.1,1.6,0.57,0.57,0.97,1.1,5.3917,5.3917,7.6398,17.4228,17.4228,12.9676,11.8138,6.941,6.941,58.693,18.998,18.998,35.453,79.904,453.85,453.85,1726.15,53.63,53.63,172.31,266.05
Na2BaI2FCl,-6322.858648,BaI2,-2625.08838,NaF,-1967.7946,NaCl,-1729.466839,-0.508829,-0.072689857,Na,Na,Ba,I,I,F,Cl,11,11,56,53,53,9,17,12,12,81,74,74,10,18,3,3,6,5,5,2,3,1.228,1.228,0.204,0.214,0.214,0.824,0.479,0.971,0.971,3.59,4.93,4.93,0.0017,0.00321,2.2,2.2,2.8,1.3,1.3,0.57,0.97,5.1391,5.1391,5.2117,10.4513,10.4513,17.4228,12.9676,22.99,22.99,137.327,126.904,126.904,18.998,35.453,371.15,371.15,1002.15,386.65,386.65,53.63,172.31
Na2ZnI2FCl,-7328.315699,ZnI2,-3630.37903,NaF,-1967.7946,NaCl,-1729.466839,-0.67523,-0.096461429,Na,Na,Zn,I,I,F,Cl,11,11,30,53,53,9,17,12,12,35,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.388,0.214,0.214,0.824,0.479,0.971,0.971,7.13,4.93,4.93,0.0017,0.00321,2.2,2.2,1.5,1.3,1.3,0.57,0.97,5.1391,5.1391,9.3942,10.4513,10.4513,17.4228,12.9676,22.99,22.99,65.38,126.904,126.904,18.998,35.453,371.15,371.15,692.88,386.65,386.65,53.63,172.31
Na2CaI2FCl,-6299.92236,CaI2,-2600.944814,NaF,-1967.7946,NaCl,-1729.466839,-1.716107,-0.245158143,Na,Na,Ca,I,I,F,Cl,11,11,20,53,53,9,17,12,12,20,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.647,0.214,0.214,0.824,0.479,0.971,0.971,1.54,4.93,4.93,0.0017,0.00321,2.2,2.2,2.2,1.3,1.3,0.57,0.97,5.1391,5.1391,6.1132,10.4513,10.4513,17.4228,12.9676,22.99,22.99,40.078,126.904,126.904,18.998,35.453,371.15,371.15,1112.15,386.65,386.65,53.63,172.31
Na2CdI2FCl,-6759.414496,CdI2,-3061.222389,NaF,-1967.7946,NaCl,-1729.466839,-0.930668,-0.132952571,Na,Na,Cd,I,I,F,Cl,11,11,48,53,53,9,17,12,12,64,74,74,10,18,3,3,5,5,5,2,3,1.228,1.228,0.232,0.214,0.214,0.824,0.479,0.971,0.971,8.69,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,8.9938,10.4513,10.4513,17.4228,12.9676,22.99,22.99,112.411,126.904,126.904,18.998,35.453,371.15,371.15,594.33,386.65,386.65,53.63,172.31
Na2CoI2FCl,-6388.613582,CoI2,-2691.657254,NaF,-1967.7946,NaCl,-1729.466839,0.305111,0.043587286,Na,Na,Co,I,I,F,Cl,11,11,27,53,53,9,17,12,12,32,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.421,0.214,0.214,0.824,0.479,0.971,0.971,8.86,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.881,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.933,126.904,126.904,18.998,35.453,371.15,371.15,1768.15,386.65,386.65,53.63,172.31
Na2CrI2FCl,-7688.855096,CrI2,-3991.314046,NaF,-1967.7946,NaCl,-1729.466839,-0.279611,-0.039944429,Na,Na,Cr,I,I,F,Cl,11,11,24,53,53,9,17,12,12,28,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.15,4.93,4.93,0.0017,0.00321,2.2,2.2,1.9,1.3,1.3,0.57,0.97,5.1391,5.1391,6.7665,10.4513,10.4513,17.4228,12.9676,22.99,22.99,51.996,126.904,126.904,18.998,35.453,371.15,371.15,2130.15,386.65,386.65,53.63,172.31
Na2CuI2FCl,-6971.163593,CuI2,-3272.696084,NaF,-1967.7946,NaCl,-1729.466839,-1.20607,-0.172295714,Na,Na,Cu,I,I,F,Cl,11,11,29,53,53,9,17,12,12,35,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.385,0.214,0.214,0.824,0.479,0.971,0.971,8.96,4.93,4.93,0.0017,0.00321,2.2,2.2,1.6,1.3,1.3,0.57,0.97,5.1391,5.1391,7.7264,10.4513,10.4513,17.4228,12.9676,22.99,22.99,63.546,126.904,126.904,18.998,35.453,371.15,371.15,1357.75,386.65,386.65,53.63,172.31
Na2FeI2FCl,-6151.638579,FeI2,-2454.443159,NaF,-1967.7946,NaCl,-1729.466839,0.066019,0.009431286,Na,Na,Fe,I,I,F,Cl,11,11,26,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.87,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.9024,10.4513,10.4513,17.4228,12.9676,22.99,22.99,55.845,126.904,126.904,18.998,35.453,371.15,371.15,1808.15,386.65,386.65,53.63,172.31
Na2MgI2FCl,-6983.374955,MgI2,-3285.211736,NaF,-1967.7946,NaCl,-1729.466839,-0.90178,-0.128825714,Na,Na,Mg,I,I,F,Cl,11,11,12,53,53,9,17,12,12,12,74,74,10,18,3,3,3,5,5,2,3,1.228,1.228,1.023,0.214,0.214,0.824,0.479,0.971,0.971,1.74,4.93,4.93,0.0017,0.00321,2.2,2.2,1.7,1.3,1.3,0.57,0.97,5.1391,5.1391,7.6462,10.4513,10.4513,17.4228,12.9676,22.99,22.99,24.305,126.904,126.904,18.998,35.453,371.15,371.15,923.15,386.65,386.65,53.63,172.31
Na2MnI2FCl,-5914.216845,MnI2,-2216.543633,NaF,-1967.7946,NaCl,-1729.466839,-0.411773397,-0.058824771,Na,Na,Mn,I,I,F,Cl,11,11,25,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.479,0.214,0.214,0.824,0.479,0.971,0.971,7.44,4.93,4.93,0.0017,0.00321,2.2,2.2,1.8,1.3,1.3,0.57,0.97,5.1391,5.1391,7.434,10.4513,10.4513,17.4228,12.9676,22.99,22.99,54.938,126.904,126.904,18.998,35.453,371.15,371.15,1519.15,386.65,386.65,53.63,172.31
Na2NiI2FCl,-6652.881644,NiI2,-2954.262689,NaF,-1967.7946,NaCl,-1729.466839,-1.357516422,-0.193930917,Na,Na,Ni,I,I,F,Cl,11,11,28,53,53,9,17,12,12,31,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.444,0.214,0.214,0.824,0.479,0.971,0.971,8.91,4.93,4.93,0.0017,0.00321,2.2,2.2,1.6,1.3,1.3,0.57,0.97,5.1391,5.1391,7.6398,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.693,126.904,126.904,18.998,35.453,371.15,371.15,1726.15,386.65,386.65,53.63,172.31
K2BaI2FCl,-5295.608461,BaI2,-2625.08838,KF,-1455.088823,KCl,-1217.278105,1.846847,0.263835286,K,K,Ba,I,I,F,Cl,19,19,56,53,53,9,17,20,20,81,74,74,10,18,4,4,6,5,5,2,3,0.757,0.757,0.204,0.214,0.214,0.824,0.479,0.862,0.862,3.59,4.93,4.93,0.0017,0.00321,2.8,2.8,2.8,1.3,1.3,0.57,0.97,4.3407,4.3407,5.2117,10.4513,10.4513,17.4228,12.9676,39.098,39.098,137.327,126.904,126.904,18.998,35.453,336.5,336.5,1002.15,386.65,386.65,53.63,172.31
K2ZnI2FCl,-6302.335282,ZnI2,-3630.37903,KF,-1455.088823,KCl,-1217.278105,0.410676,0.058668,K,K,Zn,I,I,F,Cl,19,19,30,53,53,9,17,20,20,35,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.388,0.214,0.214,0.824,0.479,0.862,0.862,7.13,4.93,4.93,0.0017,0.00321,2.8,2.8,1.5,1.3,1.3,0.57,0.97,4.3407,4.3407,9.3942,10.4513,10.4513,17.4228,12.9676,39.098,39.098,65.38,126.904,126.904,18.998,35.453,336.5,336.5,692.88,386.65,386.65,53.63,172.31
K2CaI2FCl,-5272.820442,CaI2,-2600.944814,KF,-1455.088823,KCl,-1217.278105,0.4913,0.070185714,K,K,Ca,I,I,F,Cl,19,19,20,53,53,9,17,20,20,20,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.647,0.214,0.214,0.824,0.479,0.862,0.862,1.54,4.93,4.93,0.0017,0.00321,2.8,2.8,2.2,1.3,1.3,0.57,0.97,4.3407,4.3407,6.1132,10.4513,10.4513,17.4228,12.9676,39.098,39.098,40.078,126.904,126.904,18.998,35.453,336.5,336.5,1112.15,386.65,386.65,53.63,172.31
K2CdI2FCl,-5732.716379,CdI2,-3061.222389,KF,-1455.088823,KCl,-1217.278105,0.872938,0.124705429,K,K,Cd,I,I,F,Cl,19,19,48,53,53,9,17,20,20,64,74,74,10,18,4,4,5,5,5,2,3,0.757,0.757,0.232,0.214,0.214,0.824,0.479,0.862,0.862,8.69,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,8.9938,10.4513,10.4513,17.4228,12.9676,39.098,39.098,112.411,126.904,126.904,18.998,35.453,336.5,336.5,594.33,386.65,386.65,53.63,172.31
K2CoI2FCl,-5362.375829,CoI2,-2691.657254,KF,-1455.088823,KCl,-1217.278105,1.648353,0.235479,K,K,Co,I,I,F,Cl,19,19,27,53,53,9,17,20,20,32,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.421,0.214,0.214,0.824,0.479,0.862,0.862,8.86,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.881,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.933,126.904,126.904,18.998,35.453,336.5,336.5,1768.15,386.65,386.65,53.63,172.31
K2CrI2FCl,-6662.986467,CrI2,-3991.314046,KF,-1455.088823,KCl,-1217.278105,0.694507,0.099215286,K,K,Cr,I,I,F,Cl,19,19,24,53,53,9,17,20,20,28,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.15,4.93,4.93,0.0017,0.00321,2.8,2.8,1.9,1.3,1.3,0.57,0.97,4.3407,4.3407,6.7665,10.4513,10.4513,17.4228,12.9676,39.098,39.098,51.996,126.904,126.904,18.998,35.453,336.5,336.5,2130.15,386.65,386.65,53.63,172.31
K2CuI2FCl,-5944.518406,CuI2,-3272.696084,KF,-1455.088823,KCl,-1217.278105,0.544606,0.077800857,K,K,Cu,I,I,F,Cl,19,19,29,53,53,9,17,20,20,35,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.385,0.214,0.214,0.824,0.479,0.862,0.862,8.96,4.93,4.93,0.0017,0.00321,2.8,2.8,1.6,1.3,1.3,0.57,0.97,4.3407,4.3407,7.7264,10.4513,10.4513,17.4228,12.9676,39.098,39.098,63.546,126.904,126.904,18.998,35.453,336.5,336.5,1357.75,386.65,386.65,53.63,172.31
K2FeI2FCl,-5125.423452,FeI2,-2454.443159,KF,-1455.088823,KCl,-1217.278105,1.386635,0.198090714,K,K,Fe,I,I,F,Cl,19,19,26,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.87,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.9024,10.4513,10.4513,17.4228,12.9676,39.098,39.098,55.845,126.904,126.904,18.998,35.453,336.5,336.5,1808.15,386.65,386.65,53.63,172.31
K2MgI2FCl,-5957.442158,MgI2,-3285.211736,KF,-1455.088823,KCl,-1217.278105,0.136506,0.019500857,K,K,Mg,I,I,F,Cl,19,19,12,53,53,9,17,20,20,12,74,74,10,18,4,4,3,5,5,2,3,0.757,0.757,1.023,0.214,0.214,0.824,0.479,0.862,0.862,1.74,4.93,4.93,0.0017,0.00321,2.8,2.8,1.7,1.3,1.3,0.57,0.97,4.3407,4.3407,7.6462,10.4513,10.4513,17.4228,12.9676,39.098,39.098,24.305,126.904,126.904,18.998,35.453,336.5,336.5,923.15,386.65,386.65,53.63,172.31
K2MnI2FCl,-4888.400145,MnI2,-2216.543633,KF,-1455.088823,KCl,-1217.278105,0.510415603,0.072916515,K,K,Mn,I,I,F,Cl,19,19,25,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.479,0.214,0.214,0.824,0.479,0.862,0.862,7.44,4.93,4.93,0.0017,0.00321,2.8,2.8,1.8,1.3,1.3,0.57,0.97,4.3407,4.3407,7.434,10.4513,10.4513,17.4228,12.9676,39.098,39.098,54.938,126.904,126.904,18.998,35.453,336.5,336.5,1519.15,386.65,386.65,53.63,172.31
K2NiI2FCl,-5625.577522,NiI2,-2954.262689,KF,-1455.088823,KCl,-1217.278105,1.052094578,0.150299225,K,K,Ni,I,I,F,Cl,19,19,28,53,53,9,17,20,20,31,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.444,0.214,0.214,0.824,0.479,0.862,0.862,8.91,4.93,4.93,0.0017,0.00321,2.8,2.8,1.6,1.3,1.3,0.57,0.97,4.3407,4.3407,7.6398,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.693,126.904,126.904,18.998,35.453,336.5,336.5,1726.15,386.65,386.65,53.63,172.31
K2BaBr2ClI,-4768.017019,BaBr2,-1960.879198,KCl,-1217.278105,KI,-1589.598348,-0.261368,-0.037338286,K,K,Ba,Br,Br,Cl,I,19,19,56,35,35,17,53,20,20,81,45,45,18,74,4,4,6,4,4,3,5,0.757,0.757,0.204,0.474,0.474,0.479,0.214,0.862,0.862,3.59,3.12,3.12,0.00321,4.93,2.8,2.8,2.8,1.1,1.1,0.97,1.3,4.3407,4.3407,5.2117,11.8138,11.8138,12.9676,10.4513,39.098,39.098,137.327,79.904,79.904,35.453,126.904,336.5,336.5,1002.15,266.05,266.05,172.31,386.65
K2ZnBr2ClI,-5773.448832,ZnBr2,-2964.961796,KCl,-1217.278105,KI,-1589.598348,-1.610583,-0.230083286,K,K,Zn,Br,Br,Cl,I,19,19,30,35,35,17,53,20,20,35,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.388,0.474,0.474,0.479,0.214,0.862,0.862,7.13,3.12,3.12,0.00321,4.93,2.8,2.8,1.5,1.1,1.1,0.97,1.3,4.3407,4.3407,9.3942,11.8138,11.8138,12.9676,10.4513,39.098,39.098,65.38,79.904,79.904,35.453,126.904,336.5,336.5,692.88,266.05,266.05,172.31,386.65
K2CaBr2ClI,-4743.847496,CaBr2,-1936.144988,KCl,-1217.278105,KI,-1589.598348,-0.826055,-0.118007857,K,K,Ca,Br,Br,Cl,I,19,19,20,35,35,17,53,20,20,20,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.647,0.474,0.474,0.479,0.214,0.862,0.862,1.54,3.12,3.12,0.00321,4.93,2.8,2.8,2.2,1.1,1.1,0.97,1.3,4.3407,4.3407,6.1132,11.8138,11.8138,12.9676,10.4513,39.098,39.098,40.078,79.904,79.904,35.453,126.904,336.5,336.5,1112.15,266.05,266.05,172.31,386.65
K2CdBr2ClI,-5204.143461,CdBr2,-2395.538833,KCl,-1217.278105,KI,-1589.598348,-1.728175,-0.246882143,K,K,Cd,Br,Br,Cl,I,19,19,48,35,35,17,53,20,20,64,45,45,18,74,4,4,5,4,4,3,5,0.757,0.757,0.232,0.474,0.474,0.479,0.214,0.862,0.862,8.69,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,8.9938,11.8138,11.8138,12.9676,10.4513,39.098,39.098,112.411,79.904,79.904,35.453,126.904,336.5,336.5,594.33,266.05,266.05,172.31,386.65
K2CoBr2ClI,-4833.306177,CoBr2,-2026.789548,KCl,-1217.278105,KI,-1589.598348,0.359824,0.051403429,K,K,Co,Br,Br,Cl,I,19,19,27,35,35,17,53,20,20,32,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.421,0.474,0.474,0.479,0.214,0.862,0.862,8.86,3.12,3.12,0.00321,4.93,2.8,2.8,1.7,1.1,1.1,0.97,1.3,4.3407,4.3407,7.881,11.8138,11.8138,12.9676,10.4513,39.098,39.098,58.933,79.904,79.904,35.453,126.904,336.5,336.5,1768.15,266.05,266.05,172.31,386.65
